repo_full_name,path,html_url
devops-ia/helm-openbas,charts/openbas/templates/server/hpa.yaml,https://github.com/devops-ia/helm-openbas/blob/d3525513d2747bc53abfe92b5a477e130c57a7b9/charts/openbas/templates/server/hpa.yaml
csye7125-su24-team05/kube-prometheus-stack,charts/kube-state-metrics/values.yaml,https://github.com/csye7125-su24-team05/kube-prometheus-stack/blob/3162daf7eff1861cef7eb6d49faa09fe763d0f52/charts/kube-state-metrics/values.yaml
cb-kubecd/bdd-nh-1585521708,charts/bdd-nh-1585521708/values.yaml,https://github.com/cb-kubecd/bdd-nh-1585521708/blob/0197f049c184dabc932374583f0b22495aeb37d6/charts/bdd-nh-1585521708/values.yaml
cb-kubecd/bdd-sbhg-1586422321,charts/bdd-sbhg-1586422321/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-1586422321/blob/60cb8ce70a392659b188669e699b68e43a1ccc61/charts/bdd-sbhg-1586422321/values.yaml
cb-kubecd/bdd-nh-import-1586229528,charts/bdd-nh-import-1586229528/values.yaml,https://github.com/cb-kubecd/bdd-nh-import-1586229528/blob/3c56ac6cce0904d8ed99a720773bce8b439eb687/charts/bdd-nh-import-1586229528/values.yaml
cb-kubecd/bdd-ghfjxy-import-1582104036,charts/bdd-ghfjxy-import-1582104036/values.yaml,https://github.com/cb-kubecd/bdd-ghfjxy-import-1582104036/blob/d407c44da663af69aa3b9081ab43fa4031824df5/charts/bdd-ghfjxy-import-1582104036/values.yaml
Indie365/gardener,charts/gardener/resource-manager/charts/application/templates/mutatingwebhookconfiguration.yaml,https://github.com/Indie365/gardener/blob/d1c7a4788b1df48cfd75d1e456aa46147d1d59a7/charts/gardener/resource-manager/charts/application/templates/mutatingwebhookconfiguration.yaml
Rohan-flutterint/gardener,charts/shoot-core/components/charts/coredns/templates/coredns-hpa.yaml,https://github.com/Rohan-flutterint/gardener/blob/6095397d3bc75852bf4ad5b86ea5c9dfc9080a20/charts/shoot-core/components/charts/coredns/templates/coredns-hpa.yaml
rajattyagipvr/notification,charts/notification/values.yaml,https://github.com/rajattyagipvr/notification/blob/26bd22f11f772b63ebd7eb11c1778a2e124942c1/charts/notification/values.yaml
cb-kubecd/bdd-spring-1581934300,charts/bdd-spring-1581934300/values.yaml,https://github.com/cb-kubecd/bdd-spring-1581934300/blob/8cc4c08b19c945ccd805903aeea0005dfaab8b7b/charts/bdd-spring-1581934300/values.yaml
cb-kubecd/bdd-spring-1587148122,charts/bdd-spring-1587148122/values.yaml,https://github.com/cb-kubecd/bdd-spring-1587148122/blob/4a7232ec60c60e3f33e570d9cbcd99db51eb5940/charts/bdd-spring-1587148122/values.yaml
rancher/partner-charts,charts/sysdig/sysdig/1.16.9/templates/kspmCollector/clusterrole-kspm-collector.yaml,https://github.com/rancher/partner-charts/blob/5f691b6eebc243a02e3baf46e544bbb00eba97ff/charts/sysdig/sysdig/1.16.9/templates/kspmCollector/clusterrole-kspm-collector.yaml
cb-kubecd/bdd-spring-1585481417,charts/bdd-spring-1585481417/values.yaml,https://github.com/cb-kubecd/bdd-spring-1585481417/blob/bc5c90c5fc3ab55d7305a2f530c43976ea53954d/charts/bdd-spring-1585481417/values.yaml
cb-kubecd/bdd-spring-1586629585,charts/bdd-spring-1586629585/values.yaml,https://github.com/cb-kubecd/bdd-spring-1586629585/blob/f5a7ecf96de51d10765506eb7f7117b04d05496b/charts/bdd-spring-1586629585/values.yaml
tsuru/charts,charts/deploy-agent/templates/hpa.yaml,https://github.com/tsuru/charts/blob/9b0599fd86b92e8cadad785f3390d98fe4dce5b0/charts/deploy-agent/templates/hpa.yaml
cb-kubecd/bdd-nh-import-1584373529,charts/bdd-nh-import-1584373529/values.yaml,https://github.com/cb-kubecd/bdd-nh-import-1584373529/blob/dc2815c81783d762891124ac45158b5b881a7979/charts/bdd-nh-import-1584373529/values.yaml
astuto-ai/onelens-installation-scripts,charts/onelensdeployer/values.yaml,https://github.com/astuto-ai/onelens-installation-scripts/blob/730457cc38aafa4bde0d064064861becf3699e2c/charts/onelensdeployer/values.yaml
Valensas/charts,charts/speaky/templates/hpa.yaml,https://github.com/Valensas/charts/blob/2431f989735d7f413f80595d33b0e9570ab8f25b/charts/speaky/templates/hpa.yaml
cb-kubecd/bdd-spring-1592900707,charts/bdd-spring-1592900707/values.yaml,https://github.com/cb-kubecd/bdd-spring-1592900707/blob/31dfbab9acef2ee503efa30d1e76d8cea7089cac/charts/bdd-spring-1592900707/values.yaml
cb-kubecd/bdd-nh-import-1587476890,charts/bdd-nh-import-1587476890/values.yaml,https://github.com/cb-kubecd/bdd-nh-import-1587476890/blob/56257fdda23affc293896eda9e9ed72ede4d7239/charts/bdd-nh-import-1587476890/values.yaml
cb-kubecd/bdd-sbhg-1592563482,charts/bdd-sbhg-1592563482/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-1592563482/blob/398b894f1eb914f0cf4b552129b6531ed50cfdbf/charts/bdd-sbhg-1592563482/values.yaml
Anatolich911/Project,charts/datadog/templates/cluster-agent-rbac.yaml,https://github.com/Anatolich911/Project/blob/b254dca73bb5c13d9bd6da7d9549a8b1d3155be9/charts/datadog/templates/cluster-agent-rbac.yaml
buildsociety/charts,charts/pocket-id/templates/hpa.yaml,https://github.com/buildsociety/charts/blob/43dc5d5f39c3152807772a281f1fab5e3a360fd2/charts/pocket-id/templates/hpa.yaml
nuclia/nucliadb,charts/nucliadb_search/templates/search.hpa.yaml,https://github.com/nuclia/nucliadb/blob/6155b74a977a5724329ddc26ca10b3ebc613b794/charts/nucliadb_search/templates/search.hpa.yaml
cb-kubecd/bdd-nh-1587385097,charts/bdd-nh-1587385097/values.yaml,https://github.com/cb-kubecd/bdd-nh-1587385097/blob/73a249b180926971801a29e3dfe40e9327829138/charts/bdd-nh-1587385097/values.yaml
viadee/charts,charts/vpw-frontend-chart/templates/vpw-frontend-hpa.yaml,https://github.com/viadee/charts/blob/83790ac345159d2df207e1811b89dd49e4128754/charts/vpw-frontend-chart/templates/vpw-frontend-hpa.yaml
cb-kubecd/bdd-nh-1579524306,charts/bdd-nh-1579524306/values.yaml,https://github.com/cb-kubecd/bdd-nh-1579524306/blob/e65e53ed8e8acb3d8bd5f85ed4153dc305016b41/charts/bdd-nh-1579524306/values.yaml
cb-kubecd/bdd-nh-1581330451,charts/bdd-nh-1581330451/values.yaml,https://github.com/cb-kubecd/bdd-nh-1581330451/blob/f4e89735e9c77ccedc92e5bbba93ef3f0454f54e/charts/bdd-nh-1581330451/values.yaml
EOEPCA/helm-charts-dev,charts/identity-service/charts/identity-keycloak/templates/hpa.yaml,https://github.com/EOEPCA/helm-charts-dev/blob/09a586908dee04559111706218654bb976d8bd1b/charts/identity-service/charts/identity-keycloak/templates/hpa.yaml
celo-org/charts,charts/blockscout/templates/blockscout-web.autoscale.yaml,https://github.com/celo-org/charts/blob/45f069d737bdf18151906c88c50db963b5c56b74/charts/blockscout/templates/blockscout-web.autoscale.yaml
pghoya2956/Fishbase-Config,charts/fishbase/templates/hpa.yaml,https://github.com/pghoya2956/Fishbase-Config/blob/a8b90744968a8fd42f82dd8e1e5728eb27625789/charts/fishbase/templates/hpa.yaml
tunghauvan/inf-chart,charts/crontab/templates/hpa.yaml,https://github.com/tunghauvan/inf-chart/blob/fce14694b3148eb57047dc8eb745896a6728d6ce/charts/crontab/templates/hpa.yaml
CreditForce/helm-chart,charts/creditstore/templates/hpa.yaml,https://github.com/CreditForce/helm-chart/blob/f0d67919aab62e446faa25a2427766df5e7ea780/charts/creditstore/templates/hpa.yaml
johanneskastl/bind9-isc-helm-chart,charts/bind9/templates/hpa.yaml,https://github.com/johanneskastl/bind9-isc-helm-chart/blob/d17f3aa67da8e2575f014450c16cfa896ff7cae7/charts/bind9/templates/hpa.yaml
Labman4/helm,charts/kube-prometheus-stack/charts/kube-state-metrics/templates/role.yaml,https://github.com/Labman4/helm/blob/1f6f73b5762dc5d170f7c60bc943d717dc617dd2/charts/kube-prometheus-stack/charts/kube-state-metrics/templates/role.yaml
cb-kubecd/bdd-nh-1585817005,charts/bdd-nh-1585817005/values.yaml,https://github.com/cb-kubecd/bdd-nh-1585817005/blob/c820f6051cc67257f1dbb025f3294f1272cae872/charts/bdd-nh-1585817005/values.yaml
cb-kubecd/bdd-nh-1585147566,charts/bdd-nh-1585147566/values.yaml,https://github.com/cb-kubecd/bdd-nh-1585147566/blob/fc40ad06958c3aa789ec85cc9f6fc9933c3603f0/charts/bdd-nh-1585147566/values.yaml
ixofoundation/ixo-terra-infra,charts/matrix-slack/templates/hpa.yaml,https://github.com/ixofoundation/ixo-terra-infra/blob/b22ab4e82c162841112b68de00c9a95726697299/charts/matrix-slack/templates/hpa.yaml
cb-kubecd/bdd-nh-1582217056,charts/bdd-nh-1582217056/values.yaml,https://github.com/cb-kubecd/bdd-nh-1582217056/blob/97d7e80f8afbe277af79bc67b424fa3d49d0f878/charts/bdd-nh-1582217056/values.yaml
cb-kubecd/bdd-spring-1586003093,charts/bdd-spring-1586003093/values.yaml,https://github.com/cb-kubecd/bdd-spring-1586003093/blob/cc5d5d0977c9069c721f2cce00d0610169fb3f79/charts/bdd-spring-1586003093/values.yaml
wiremind/wiremind-helm-charts,charts/clamav/templates/hpa.yaml,https://github.com/wiremind/wiremind-helm-charts/blob/040beb93c9d69f766044341ea3a14e571fbce44c/charts/clamav/templates/hpa.yaml
jenkins-x-bot-test/bdd-spring-1578366366,charts/bdd-spring-1578366366/values.yaml,https://github.com/jenkins-x-bot-test/bdd-spring-1578366366/blob/3f2473eeff0fdf046c72d54a399e164955802114/charts/bdd-spring-1578366366/values.yaml
hassnain421/gitlab-eks,charts/nginx-ingress/templates/controller-hpa.yaml,https://github.com/hassnain421/gitlab-eks/blob/00863c484724c68321b0bc213bd260bd19f84379/charts/nginx-ingress/templates/controller-hpa.yaml
off-chain/helm-charts,charts/aquarius/templates/hpa.yaml,https://github.com/off-chain/helm-charts/blob/e51b621ec88c789fdda173dc9296cd92a06f923c/charts/aquarius/templates/hpa.yaml
skolorna/skolorna-kubernetes,charts/schedule/templates/hpa.yaml,https://github.com/skolorna/skolorna-kubernetes/blob/9d15dce928a830448f0782d173117bd2d479d047/charts/schedule/templates/hpa.yaml
cb-kubecd/bdd-gh-1602682266,charts/bdd-gh-1602682266/values.yaml,https://github.com/cb-kubecd/bdd-gh-1602682266/blob/8b0dfcfef7770a89efcd7718f8eff517717029fa/charts/bdd-gh-1602682266/values.yaml
cb-kubecd/bdd-gh-1596032467,charts/bdd-gh-1596032467/values.yaml,https://github.com/cb-kubecd/bdd-gh-1596032467/blob/f7e465d89ec88e022a882b19fa83bd539bcda394/charts/bdd-gh-1596032467/values.yaml
godspeedsystems/helm-charts,charts/prometheus/charts/kube-state-metrics/values.yaml,https://github.com/godspeedsystems/helm-charts/blob/4c6aee8b97227386adf3c5514bfae04732bd057a/charts/prometheus/charts/kube-state-metrics/values.yaml
cb-kubecd/bdd-nh-import-1585804892,charts/bdd-nh-import-1585804892/values.yaml,https://github.com/cb-kubecd/bdd-nh-import-1585804892/blob/1a32e23b6ab676ac36bc2a4ef9d371c765c5a05b/charts/bdd-nh-import-1585804892/values.yaml
neuron7x/FactSynth,charts/factsynth/templates/hpa.yaml,https://github.com/neuron7x/FactSynth/blob/1008677796f92d12fbb4c61745de6cd732ba94b6/charts/factsynth/templates/hpa.yaml
CiaranOtter/command_line_clue,charts/server-service-template/templates/hpa.yaml,https://github.com/CiaranOtter/command_line_clue/blob/b9a91302843698ab097de9db5fec6f75b059a7c5/charts/server-service-template/templates/hpa.yaml
KamiHQ/centrifugo-helm-chart,charts/centrifugo/templates/hpa.yaml,https://github.com/KamiHQ/centrifugo-helm-chart/blob/e68280febd655a47f6a50f9fcc752d848aa353b2/charts/centrifugo/templates/hpa.yaml
kintoproj/kinto-helm,charts/kinto/templates/builder-workflow-cluster-role.yaml,https://github.com/kintoproj/kinto-helm/blob/5828b3512f1f430c26b10c43668c3dbcd9df9067/charts/kinto/templates/builder-workflow-cluster-role.yaml
cb-kubecd/bdd-gh-1599804505,charts/bdd-gh-1599804505/values.yaml,https://github.com/cb-kubecd/bdd-gh-1599804505/blob/acb3e1098785540e5e90c3ee01e22222d00a3afa/charts/bdd-gh-1599804505/values.yaml
cb-kubecd/bdd-gh-1591248457,charts/bdd-gh-1591248457/values.yaml,https://github.com/cb-kubecd/bdd-gh-1591248457/blob/e025bfffb634802ff908fbff0b1dd63af627486a/charts/bdd-gh-1591248457/values.yaml
KongZ/piggy,charts/piggy-webhooks/templates/hpa.yaml,https://github.com/KongZ/piggy/blob/6d1b07ca29a3cfab8de7537188a94be9d8bf3768/charts/piggy-webhooks/templates/hpa.yaml
interlegis/il-charts,charts/portalmodelo/templates/hpa.yaml,https://github.com/interlegis/il-charts/blob/489792a623346eb35b4bb72f02068e8ce104c236/charts/portalmodelo/templates/hpa.yaml
FirstClose/helm-charts,charts/fcone/templates/hpa.yaml,https://github.com/FirstClose/helm-charts/blob/34f61d32275ed310b1613d8094f92ef051d12780/charts/fcone/templates/hpa.yaml
cmu-sei/helm-charts,charts/groups/charts/groups-ui/templates/hpa.yaml,https://github.com/cmu-sei/helm-charts/blob/d1cde70f8a7b6550ca512c074963bf6714bc27d5/charts/groups/charts/groups-ui/templates/hpa.yaml
cb-kubecd/bdd-spring-1584977291,charts/bdd-spring-1584977291/values.yaml,https://github.com/cb-kubecd/bdd-spring-1584977291/blob/df49924c6cec9fc20bf146b3ef7ba47319e1f4ce/charts/bdd-spring-1584977291/values.yaml
cb-kubecd/bdd-spring-1586299620,charts/bdd-spring-1586299620/values.yaml,https://github.com/cb-kubecd/bdd-spring-1586299620/blob/ab955f7a4ca1ad9fab58c5be562388496e66b4ae/charts/bdd-spring-1586299620/values.yaml
cb-kubecd/bdd-sbhg-import-1586121439,charts/bdd-sbhg-import-1586121439/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-import-1586121439/blob/dc938afba211598fd9e6e17a1899048607b6e429/charts/bdd-sbhg-import-1586121439/values.yaml
cb-kubecd/bdd-sbhg-1587005322,charts/bdd-sbhg-1587005322/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-1587005322/blob/2c914da6242a292f184ca3d87babe3a5065c874b/charts/bdd-sbhg-1587005322/values.yaml
ishuar/argocd-multi-cluster,charts/sample-app/templates/hpa.yaml,https://github.com/ishuar/argocd-multi-cluster/blob/12fdc743e2c83e9808b1dce1e2b365b34b485e57/charts/sample-app/templates/hpa.yaml
Azure/osdu-developer,charts/osdu-developer-service/templates/hpa.yaml,https://github.com/Azure/osdu-developer/blob/72a1c843aa77e743553f10ee8e76ba25d87283e9/charts/osdu-developer-service/templates/hpa.yaml
cb-kubecd/bdd-nh-1582112435,charts/bdd-nh-1582112435/values.yaml,https://github.com/cb-kubecd/bdd-nh-1582112435/blob/c2422fc1c633bb1f6d85427f3f8fd398006661e9/charts/bdd-nh-1582112435/values.yaml
PaloAltoNetworks/cortex-cloud,charts/konnector/values.yaml,https://github.com/PaloAltoNetworks/cortex-cloud/blob/95ff5a4a1926940ff2e094d2a1d0872a640657bf/charts/konnector/values.yaml
unixfox/k8s,charts/n8n/templates/hpa.yaml,https://github.com/unixfox/k8s/blob/5b40f925cc16450d508dea4b4d6e4c85c5f87d0f/charts/n8n/templates/hpa.yaml
cb-kubecd/bdd-gh-1602148536,charts/bdd-gh-1602148536/values.yaml,https://github.com/cb-kubecd/bdd-gh-1602148536/blob/336d09f3e9b6744c6b1b09750d92ec183d8f1ca5/charts/bdd-gh-1602148536/values.yaml
komodorio/helm-charts,charts/komodor-agent/templates/clusterrole.yaml,https://github.com/komodorio/helm-charts/blob/ff98dd464ae48b3936fc466334b66e8232c53f55/charts/komodor-agent/templates/clusterrole.yaml
cb-kubecd/bdd-sbrp-import-1583824597,charts/bdd-sbrp-import-1583824597/values.yaml,https://github.com/cb-kubecd/bdd-sbrp-import-1583824597/blob/c9e5557d00643ba1495d4e4250640f6a79f8f5af/charts/bdd-sbrp-import-1583824597/values.yaml
cb-kubecd/bdd-nh-import-1588095438,charts/bdd-nh-import-1588095438/values.yaml,https://github.com/cb-kubecd/bdd-nh-import-1588095438/blob/a5b53b3426fa6f432d6eff8f89e339f16e0baf09/charts/bdd-nh-import-1588095438/values.yaml
cb-kubecd/bdd-sbrp-import-1584285494,charts/bdd-sbrp-import-1584285494/values.yaml,https://github.com/cb-kubecd/bdd-sbrp-import-1584285494/blob/2458e3b370710c7f2a4efef193772dd144ee37e3/charts/bdd-sbrp-import-1584285494/values.yaml
deepdivenow/rke2-charts,charts/rke2-coredns/rke2-coredns/1.24.006/values.yaml,https://github.com/deepdivenow/rke2-charts/blob/76c743ae01007ab4e33aabe094a6533273d396cd/charts/rke2-coredns/rke2-coredns/1.24.006/values.yaml
caraml-dev/helm-charts,charts/knative-serving-core/templates/rbac/core.yaml,https://github.com/caraml-dev/helm-charts/blob/1978a62d1b4944ad07478bd010e4481e892e3481/charts/knative-serving-core/templates/rbac/core.yaml
cb-kubecd/bdd-spring-1585038299,charts/bdd-spring-1585038299/values.yaml,https://github.com/cb-kubecd/bdd-spring-1585038299/blob/a39ce27829c1f74fc539379a26e2aee90acaacf4/charts/bdd-spring-1585038299/values.yaml
rancher/partner-charts,charts/traefik/traefik/35.1.0/values.yaml,https://github.com/rancher/partner-charts/blob/5f691b6eebc243a02e3baf46e544bbb00eba97ff/charts/traefik/traefik/35.1.0/values.yaml
CodeAdminDe/helm-charts,charts/outline/templates/hpa.yaml,https://github.com/CodeAdminDe/helm-charts/blob/62f125f83b3f409018e6ccca4f6bb0d22e7db6c7/charts/outline/templates/hpa.yaml
cb-kubecd/bdd-nh-1584038555,charts/bdd-nh-1584038555/values.yaml,https://github.com/cb-kubecd/bdd-nh-1584038555/blob/a6bf5a815265614da4d2059a87842903b44cd5ea/charts/bdd-nh-1584038555/values.yaml
rancher/partner-charts,charts/gluu/gluu/5.4.0/values.yaml,https://github.com/rancher/partner-charts/blob/5f691b6eebc243a02e3baf46e544bbb00eba97ff/charts/gluu/gluu/5.4.0/values.yaml
anoopfirefox/myfluxrepo,charts/busybox/templates/hpa.yaml,https://github.com/anoopfirefox/myfluxrepo/blob/91d9d6530e324044879ac7c62885c1640981451e/charts/busybox/templates/hpa.yaml
cb-kubecd/bdd-sbhg-import-1582903374,charts/bdd-sbhg-import-1582903374/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-import-1582903374/blob/57298370127a01bd141e94865cda1e26fb7cd8a4/charts/bdd-sbhg-import-1582903374/values.yaml
cb-kubecd/bdd-gh-1602607143,charts/bdd-gh-1602607143/values.yaml,https://github.com/cb-kubecd/bdd-gh-1602607143/blob/370f5fe5b5f6ab2ba2dc830e6ae7aac1683df4f9/charts/bdd-gh-1602607143/values.yaml
deepdivenow/rke2-charts,charts/rke2-coredns/rke2-coredns/1.16.201-build2021100609/templates/hpa.yaml,https://github.com/deepdivenow/rke2-charts/blob/76c743ae01007ab4e33aabe094a6533273d396cd/charts/rke2-coredns/rke2-coredns/1.16.201-build2021100609/templates/hpa.yaml
rancher/partner-charts,charts/gluu/gluu/5.3.0/charts/link/values.yaml,https://github.com/rancher/partner-charts/blob/5f691b6eebc243a02e3baf46e544bbb00eba97ff/charts/gluu/gluu/5.3.0/charts/link/values.yaml
cb-kubecd/bdd-nh-1586955983,charts/bdd-nh-1586955983/values.yaml,https://github.com/cb-kubecd/bdd-nh-1586955983/blob/985f6e2db34a95d19cfca005a1e9aca8e0cc2274/charts/bdd-nh-1586955983/values.yaml
cb-kubecd/bdd-spring-1584632949,charts/bdd-spring-1584632949/values.yaml,https://github.com/cb-kubecd/bdd-spring-1584632949/blob/f08495a5c1217df1ea4f85d2a4698f86a6410bfd/charts/bdd-spring-1584632949/values.yaml
cb-kubecd/bdd-spring-1582837391,charts/bdd-spring-1582837391/values.yaml,https://github.com/cb-kubecd/bdd-spring-1582837391/blob/1d95e023f4ab51fb68fbdb586ce2cf54ae92b9ce/charts/bdd-spring-1582837391/values.yaml
cb-kubecd/bdd-spring-1583750294,charts/bdd-spring-1583750294/values.yaml,https://github.com/cb-kubecd/bdd-spring-1583750294/blob/c4d34a84005aa362603c6166e7e713257e247bc6/charts/bdd-spring-1583750294/values.yaml
cb-kubecd/bdd-gh-1583492311,charts/bdd-gh-1583492311/values.yaml,https://github.com/cb-kubecd/bdd-gh-1583492311/blob/29298759f065f128c5b503b0436866919bdcbe43/charts/bdd-gh-1583492311/values.yaml
cb-kubecd/bdd-gh-1582016357,charts/bdd-gh-1582016357/values.yaml,https://github.com/cb-kubecd/bdd-gh-1582016357/blob/2fe6c8606659e22cd98e4249bfe550c5d979c6cf/charts/bdd-gh-1582016357/values.yaml
cb-kubecd/bdd-sbhg-1586343039,charts/bdd-sbhg-1586343039/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-1586343039/blob/c6f70c80287ddafefef43bc485d16cfb05867a02/charts/bdd-sbhg-1586343039/values.yaml
cb-kubecd/bdd-sbhg-1587847935,charts/bdd-sbhg-1587847935/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-1587847935/blob/8322162a12054291a754cd3166765e1d07361d02/charts/bdd-sbhg-1587847935/values.yaml
cb-kubecd/bdd-gh-1599564745,charts/bdd-gh-1599564745/values.yaml,https://github.com/cb-kubecd/bdd-gh-1599564745/blob/3569dfe703f0bca7defe0715ef2fc3f4e286e42f/charts/bdd-gh-1599564745/values.yaml
surrealdb/helm-charts,charts/surrealdb/templates/deployment.yaml,https://github.com/surrealdb/helm-charts/blob/a45390fca536329b591f8b2bd2b948a3c85ddcc0/charts/surrealdb/templates/deployment.yaml
jenkins-x-bot-test/bdd-spring-1580316267,charts/bdd-spring-1580316267/values.yaml,https://github.com/jenkins-x-bot-test/bdd-spring-1580316267/blob/3181a4f75afeae709185202dd1900966231956aa/charts/bdd-spring-1580316267/values.yaml
massdriver-cloud/helm-charts,charts/massdriver-prometheus-rules/templates/kubernetes-apps.yaml,https://github.com/massdriver-cloud/helm-charts/blob/1e0e9b04cf22746c1e42b8306e6138445f92db2b/charts/massdriver-prometheus-rules/templates/kubernetes-apps.yaml
TheAlpha16/isolet,charts/templates/api.yaml,https://github.com/TheAlpha16/isolet/blob/e646bc8f90557c58d0a7aea0ae19a63a8f2f9e74/charts/templates/api.yaml
lobsterdore/release-dash-helm,charts/release-dash/templates/hpa.yaml,https://github.com/lobsterdore/release-dash-helm/blob/a83f6fb13d451c46b4693f6c52c94b62c7781d12/charts/release-dash/templates/hpa.yaml
Eagles-DevOps/MiniTwit,Charts/minitwit-api/templates/hpa.yaml,https://github.com/Eagles-DevOps/MiniTwit/blob/38f81b1ce7d03550c9239d11f6b0c632151772ac/Charts/minitwit-api/templates/hpa.yaml
cb-kubecd/bdd-spring-1592219650,charts/bdd-spring-1592219650/values.yaml,https://github.com/cb-kubecd/bdd-spring-1592219650/blob/749ad6c2fe335e6945fa5cb554cedaf758c0dffe/charts/bdd-spring-1592219650/values.yaml
cb-kubecd/bdd-spring-1590760622,charts/bdd-spring-1590760622/values.yaml,https://github.com/cb-kubecd/bdd-spring-1590760622/blob/f9b0e7967320293ab40e420c903518ad570c8881/charts/bdd-spring-1590760622/values.yaml
deepdivenow/rke2-charts,charts/rke2-coredns/rke2-coredns/1.40.001/values.yaml,https://github.com/deepdivenow/rke2-charts/blob/76c743ae01007ab4e33aabe094a6533273d396cd/charts/rke2-coredns/rke2-coredns/1.40.001/values.yaml
cb-kubecd/bdd-sbhg-import-1584062215,charts/bdd-sbhg-import-1584062215/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-import-1584062215/blob/aee6da380bcc35119b0a92eaad39033be5a43487/charts/bdd-sbhg-import-1584062215/values.yaml
cb-kubecd/bdd-sbhg-1592448132,charts/bdd-sbhg-1592448132/values.yaml,https://github.com/cb-kubecd/bdd-sbhg-1592448132/blob/1805c6ba3dc685f5aed02c2367392771a5473087/charts/bdd-sbhg-1592448132/values.yaml
cb-kubecd/bdd-spring-1583332182,charts/bdd-spring-1583332182/values.yaml,https://github.com/cb-kubecd/bdd-spring-1583332182/blob/f44ba51f4036370fd0a9a37e74c7725e1698db14/charts/bdd-spring-1583332182/values.yaml
cb-kubecd/bdd-spring-1583528743,charts/bdd-spring-1583528743/values.yaml,https://github.com/cb-kubecd/bdd-spring-1583528743/blob/fa044a22280bab2ca043257b99c9a9302141ca5e/charts/bdd-spring-1583528743/values.yaml
douban/charts,charts/upyun-exporter/templates/hpa.yaml,https://github.com/douban/charts/blob/a671726e353dea9978cbd9658edd9ed066c59afb/charts/upyun-exporter/templates/hpa.yaml
ClearlyEnergy/seed-python3,charts/helix/templates/hpa/celery.yaml,https://github.com/ClearlyEnergy/seed-python3/blob/ef303c1bb2b2768dc648c54fa3fd87cae86463c2/charts/helix/templates/hpa/celery.yaml
cb-kubecd/bdd-gh-1596556328,charts/bdd-gh-1596556328/values.yaml,https://github.com/cb-kubecd/bdd-gh-1596556328/blob/603c13be7a850e5dd205d2289a50d218db46d9f7/charts/bdd-gh-1596556328/values.yaml
cb-kubecd/bdd-nh-1587134970,charts/bdd-nh-1587134970/values.yaml,https://github.com/cb-kubecd/bdd-nh-1587134970/blob/1984ad2ed751e8972ee44fc20a37b3245b838baf/charts/bdd-nh-1587134970/values.yaml
StevenJDH/helm-charts,charts/shared-library/values.yaml,https://github.com/StevenJDH/helm-charts/blob/29f36f2b187aa8ee6c8ac1698dc710ab46efdc81/charts/shared-library/values.yaml
cb-kubecd/bdd-gh-1594725019,charts/bdd-gh-1594725019/values.yaml,https://github.com/cb-kubecd/bdd-gh-1594725019/blob/e7b164fa686326e2e4b3c8249ab918ebd55866a0/charts/bdd-gh-1594725019/values.yaml
cb-kubecd/bdd-spring-1585083474,charts/bdd-spring-1585083474/values.yaml,https://github.com/cb-kubecd/bdd-spring-1585083474/blob/f94d009641c5521daaa1b2f32cb06675870e1c3d/charts/bdd-spring-1585083474/values.yaml
cb-kubecd/bdd-spring-1585237456,charts/bdd-spring-1585237456/values.yaml,https://github.com/cb-kubecd/bdd-spring-1585237456/blob/75dd22f4cf2632456a6c3567b322869b8a5233e8/charts/bdd-spring-1585237456/values.yaml
cb-kubecd/bdd-nh-1590590479,charts/bdd-nh-1590590479/values.yaml,https://github.com/cb-kubecd/bdd-nh-1590590479/blob/3ebb5b9e4de61299890f8c1cef625d2d4029ff6b/charts/bdd-nh-1590590479/values.yaml
cb-kubecd/bdd-gh-1586097704,charts/bdd-gh-1586097704/values.yaml,https://github.com/cb-kubecd/bdd-gh-1586097704/blob/00575ab7232d0e12ca10dddad0c5970c9ae0f7df/charts/bdd-gh-1586097704/values.yaml
fmjstudios/helm,charts/gotenberg/templates/hpa.yaml,https://github.com/fmjstudios/helm/blob/ac8dccf55930fdfa6b350ed441643d1d3c44aa85/charts/gotenberg/templates/hpa.yaml
peak-scale/capsule-argo-addon,charts/capsule-argo-addon/values.yaml,https://github.com/peak-scale/capsule-argo-addon/blob/9accc22c84d4a9708c1fea232b060bb083223997/charts/capsule-argo-addon/values.yaml
cb-kubecd/bdd-nh-import-1584148711,charts/bdd-nh-import-1584148711/values.yaml,https://github.com/cb-kubecd/bdd-nh-import-1584148711/blob/17e5865efd9cae4230072fae3a279ce007b65700/charts/bdd-nh-import-1584148711/values.yaml
cb-kubecd/bdd-nh-1597420865,charts/bdd-nh-1597420865/values.yaml,https://github.com/cb-kubecd/bdd-nh-1597420865/blob/ba2e88580b8b5b858024452124114c6dbb13926b/charts/bdd-nh-1597420865/values.yaml
factly/helm-charts,charts/kavach/templates/web/hpa.yaml,https://github.com/factly/helm-charts/blob/ab3782f5a2077bccc37222bd0c36593707c7b122/charts/kavach/templates/web/hpa.yaml
